,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
620580,4/21/2017 19:32,4/21/2017 19:41,494,Indiana Ave & Roosevelt Rd,Shedd Aquarium,Customer,,
581166,4/18/2017 8:20,4/18/2017 8:33,768,Canal St & Adams St,Larrabee St & Kingsbury St,Subscriber,Male,1976
1181099,6/8/2017 18:54,6/8/2017 19:11,1060,Benson Ave & Church St,Western Ave & Lunt Ave,Subscriber,Male,1976
273770,2/28/2017 8:03,2/28/2017 8:18,899,Canal St & Adams St,Larrabee St & Kingsbury St,Subscriber,Male,1976
760952,5/8/2017 13:07,5/8/2017 15:43,9361,Broadway & Thorndale Ave,Streeter Dr & Grand Ave,Customer,,
1048492,6/1/2017 8:07,6/1/2017 8:20,761,Noble St & Milwaukee Ave,Clinton St & Washington Blvd,Subscriber,Female,1992
303359,3/6/2017 9:32,3/6/2017 9:36,260,Orleans St & Merchandise Mart Plaza,Franklin St & Monroe St,Subscriber,Male,1966
765061,5/8/2017 18:20,5/8/2017 18:23,203,Sheffield Ave & Wellington Ave,Clark St & Wellington Ave,Subscriber,Male,1993
1035861,5/31/2017 12:29,5/31/2017 12:58,1775,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,Customer,,
382992,3/22/2017 18:50,3/22/2017 19:12,1285,Western Ave & Walton St,Dayton St & North Ave,Subscriber,Male,1995
1363990,6/20/2017 6:19,6/20/2017 6:25,394,Leavitt St & Armitage Ave,Marshfield Ave & Cortland St,Subscriber,Female,1991
526428,4/13/2017 16:22,4/13/2017 16:28,345,Larrabee St & Oak St,Wells St & Evergreen Ave,Subscriber,Male,1987
1266272,6/13/2017 17:21,6/13/2017 17:30,513,Financial Pl & Congress Pkwy,Clinton St & Madison St,Subscriber,Male,1977
484223,4/8/2017 18:57,4/8/2017 19:11,876,Bissell St & Armitage Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1985
1290412,6/15/2017 14:18,6/15/2017 14:24,353,Orleans St & Merchandise Mart Plaza,Canal St & Adams St,Subscriber,Male,1988
963026,5/26/2017 11:44,5/26/2017 12:40,3374,Kingsbury St & Kinzie St,Columbus Dr & Randolph St,Customer,,
481994,4/8/2017 16:42,4/8/2017 16:54,742,Clark St & Armitage Ave,Rush St & Cedar St,Subscriber,Male,1959
239651,2/22/2017 7:41,2/22/2017 7:45,203,Southport Ave & Belmont Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1967
1030734,5/31/2017 6:06,5/31/2017 6:13,434,Canal St & Adams St,Wabash Ave & Adams St,Subscriber,Male,1959
1292956,6/15/2017 16:52,6/15/2017 16:58,414,Wells St & Concord Ln,Sedgwick St & Webster Ave,Subscriber,Male,1991
464245,4/6/2017 18:19,4/6/2017 18:20,75,Sheffield Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1991
735122,5/5/2017 8:49,5/5/2017 8:57,466,Columbus Dr & Randolph St,Wabash Ave & Grand Ave,Subscriber,Male,1986
54393,1/19/2017 8:48,1/19/2017 9:01,781,Indiana Ave & Roosevelt Rd,Columbus Dr & Randolph St,Subscriber,Male,1972
282825,3/2/2017 5:38,3/2/2017 5:43,253,Prairie Ave & Garfield Blvd,DuSable Museum,Subscriber,Male,1986
1108410,6/4/2017 14:46,6/4/2017 15:06,1168,Calumet Ave & 18th St,Dusable Harbor,Customer,,
1162430,6/7/2017 18:20,6/7/2017 18:36,981,Wood St & Taylor St,Desplaines St & Jackson Blvd,Subscriber,Female,1987
632618,4/23/2017 12:03,4/23/2017 12:14,695,Lake Shore Dr & Wellington Ave,Ashland Ave & Wellington Ave,Subscriber,Male,1986
963560,5/26/2017 12:27,5/26/2017 12:46,1170,Fairbanks Ct & Grand Ave,Indiana Ave & Roosevelt Rd,Subscriber,Male,1989
108605,1/31/2017 11:09,1/31/2017 11:18,562,Larrabee St & Kingsbury St,Clark St & Lake St,Subscriber,Female,1982
1321981,6/17/2017 12:55,6/17/2017 13:45,2966,May St & Taylor St,Kimball Ave & Belmont Ave,Customer,,
955156,5/25/2017 17:49,5/25/2017 18:15,1540,Racine Ave & Belmont Ave,Clark St & Bryn Mawr Ave,Subscriber,Male,1980
1242963,6/12/2017 9:21,6/12/2017 9:42,1273,Dearborn Pkwy & Delaware Pl,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1977
69139,1/21/2017 19:44,1/21/2017 20:22,2327,Michigan Ave & Oak St,Sheffield Ave & Waveland Ave,Customer,,
128761,2/5/2017 13:00,2/5/2017 13:09,580,Lake Park Ave & 47th St,Woodlawn Ave & 55th St,Subscriber,Male,1983
655504,4/25/2017 7:35,4/25/2017 7:40,281,Wells St & Elm St,Larrabee St & Oak St,Subscriber,Female,1989
1528004,6/29/2017 15:37,6/29/2017 15:47,617,State St & Pearson St,Clinton St & Washington Blvd,Subscriber,Male,1997
899029,5/19/2017 18:59,5/19/2017 19:14,877,Shedd Aquarium,Wabash Ave & Adams St,Customer,,
1262773,6/13/2017 14:35,6/13/2017 14:36,67,Larrabee St & Webster Ave,Larrabee St & Webster Ave,Subscriber,Male,1978
877231,5/17/2017 18:58,5/17/2017 19:01,183,Green St & Madison St,Peoria St & Jackson Blvd,Subscriber,Female,1988
86079,1/25/2017 9:07,1/25/2017 9:26,1179,Franklin St & Jackson Blvd,Adler Planetarium,Subscriber,Male,1970
506330,4/11/2017 7:37,4/11/2017 7:42,323,Clinton St & Madison St,LaSalle St & Jackson Blvd,Subscriber,Male,1983
257860,2/24/2017 15:49,2/24/2017 15:58,508,Southport Ave & Waveland Ave,Ashland Ave & Grace St,Subscriber,Male,1954
8556,1/4/2017 7:21,1/4/2017 7:23,122,Southport Ave & Waveland Ave,Southport Ave & Roscoe St,Subscriber,Male,1971
1411100,6/22/2017 17:35,6/22/2017 17:40,300,University Library (NU),Benson Ave & Church St,Subscriber,Male,1985
902542,5/20/2017 17:09,5/20/2017 17:12,194,Wabash Ave & Roosevelt Rd,Wabash Ave & 16th St,Subscriber,Female,1982
1523804,6/29/2017 9:11,6/29/2017 9:23,766,Clinton St & Washington Blvd,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1976
775564,5/10/2017 7:01,5/10/2017 7:13,754,Michigan Ave & Washington St,Larrabee St & Kingsbury St,Subscriber,Male,1981
760940,5/8/2017 13:05,5/8/2017 13:27,1312,Lake Shore Dr & Monroe St,Michigan Ave & 18th St,Customer,,
167188,2/13/2017 17:40,2/13/2017 17:53,807,Michigan Ave & Oak St,Lake Shore Dr & Monroe St,Subscriber,Female,1984
1499427,6/27/2017 17:16,6/27/2017 17:50,2059,Lake Shore Dr & Monroe St,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1983
720733,5/3/2017 17:01,5/3/2017 17:10,485,Michigan Ave & Lake St,Canal St & Madison St,Subscriber,Male,1983
588490,4/18/2017 17:46,4/18/2017 17:49,175,California Ave & Milwaukee Ave,California Ave & Francis Pl,Subscriber,Male,1971
304537,3/6/2017 14:00,3/6/2017 14:08,463,Southport Ave & Wellington Ave,Clark St & Wellington Ave,Subscriber,Male,1965
1488299,6/27/2017 6:38,6/27/2017 6:51,748,Clinton St & Washington Blvd,McClurg Ct & Erie St,Subscriber,Male,1974
1096933,6/3/2017 19:04,6/3/2017 19:49,2725,Michigan Ave & Oak St,Streeter Dr & Grand Ave,Subscriber,Male,1997
1370120,6/20/2017 12:40,6/20/2017 12:46,373,Kingsbury St & Kinzie St,Clinton St & Madison St,Subscriber,Male,1983
1510113,6/28/2017 8:51,6/28/2017 9:16,1442,Calumet Ave & 18th St,Cityfront Plaza Dr & Pioneer Ct,Customer,,
1108749,6/4/2017 15:01,6/4/2017 15:09,493,Michigan Ave & Oak St,Streeter Dr & Grand Ave,Subscriber,Male,1989
164244,2/13/2017 9:22,2/13/2017 9:28,388,Financial Pl & Congress Pkwy,Clark St & Lake St,Subscriber,Male,1987
962812,5/26/2017 11:26,5/26/2017 11:38,730,Halsted St & 18th St,Racine Ave & Congress Pkwy,Subscriber,Male,1993
842352,5/15/2017 16:34,5/15/2017 16:56,1337,Rush St & Hubbard St,Lake Shore Dr & Monroe St,Subscriber,Male,1973
894815,5/19/2017 7:30,5/19/2017 7:42,736,Clinton St & Jackson Blvd,Wood St & Taylor St,Subscriber,Male,1984
388073,3/23/2017 17:27,3/23/2017 17:46,1103,Orleans St & Merchandise Mart Plaza,Southport Ave & Clybourn Ave,Subscriber,Male,1983
867965,5/17/2017 8:36,5/17/2017 8:45,518,Columbus Dr & Randolph St,Wacker Dr & Washington St,Subscriber,Male,1991
1503230,6/27/2017 19:06,6/27/2017 19:18,737,Larrabee St & North Ave,Sedgwick St & North Ave,Subscriber,Male,1985
1423288,6/23/2017 14:37,6/23/2017 14:40,193,Daley Center Plaza,Dearborn St & Monroe St,Subscriber,Male,1954
142854,2/8/2017 9:01,2/8/2017 9:06,285,Canal St & Monroe St (*),Dearborn St & Monroe St,Subscriber,Male,1952
217774,2/19/2017 15:53,2/19/2017 16:59,3902,Shedd Aquarium,Streeter Dr & Grand Ave,Customer,,
992420,5/28/2017 15:46,5/28/2017 16:01,939,Streeter Dr & Grand Ave,St. Clair St & Erie St,Customer,,
145045,2/8/2017 17:26,2/8/2017 17:34,507,Leavitt St & North Ave,Humboldt Blvd & Armitage Ave,Subscriber,Female,1988
168575,2/13/2017 22:24,2/13/2017 22:30,316,Wells St & Concord Ln,Wells St & Elm St,Subscriber,Male,1974
958787,5/25/2017 23:27,5/25/2017 23:31,239,Ellis Ave & 55th St,Ellis Ave & 60th St,Subscriber,Female,1998
1200975,6/9/2017 20:17,6/9/2017 20:23,395,Wabash Ave & Roosevelt Rd,Shedd Aquarium,Customer,,
1360588,6/19/2017 18:47,6/19/2017 19:10,1370,LaSalle St & Adams St,Lake Shore Dr & North Blvd,Subscriber,Male,1983
1232306,6/11/2017 16:05,6/11/2017 16:11,381,Sedgwick St & North Ave,Larrabee St & Webster Ave,Subscriber,Male,1967
488056,4/9/2017 11:38,4/9/2017 13:25,6369,Michigan Ave & Oak St,Bissell St & Armitage Ave,Customer,,
537298,4/14/2017 17:14,4/14/2017 17:48,2004,Dearborn St & Monroe St,Broadway & Barry Ave,Customer,,
13504,1/5/2017 17:11,1/5/2017 17:21,606,Lincoln Ave & Roscoe St,Halsted St & Roscoe St,Subscriber,Male,1982
1149041,6/6/2017 21:58,6/6/2017 22:08,587,Green St & Randolph St,Larrabee St & Division St,Subscriber,Male,1990
329941,3/10/2017 8:04,3/10/2017 8:12,490,Clinton St & Washington Blvd,Financial Pl & Congress Pkwy,Subscriber,Male,1963
237399,2/21/2017 18:52,2/21/2017 18:59,433,Racine Ave & 18th St,Ashland Ave & 21st St,Subscriber,Male,1992
566640,4/16/2017 19:16,4/16/2017 19:46,1790,Indiana Ave & Roosevelt Rd,Rush St & Hubbard St,Subscriber,Male,1987
995313,5/28/2017 18:00,5/28/2017 18:08,498,Buckingham Fountain,Michigan Ave & 18th St,Customer,,
884418,5/18/2017 12:30,5/18/2017 12:34,239,Stetson Ave & South Water St,State St & Randolph St,Subscriber,Female,1988
1232910,6/11/2017 16:30,6/11/2017 16:43,770,Clark St & Berwyn Ave,Leavitt St & Lawrence Ave,Customer,,
145838,2/8/2017 19:12,2/8/2017 19:19,408,Michigan Ave & Washington St,Canal St & Madison St,Subscriber,Male,1980
1413347,6/22/2017 18:52,6/22/2017 19:09,1056,Emerald Ave & 31st St,Morgan St & Polk St,Subscriber,Male,1987
712001,5/2/2017 17:27,5/2/2017 17:37,573,Columbus Dr & Randolph St,Clinton St & Madison St,Subscriber,Male,1987
78177,1/23/2017 20:01,1/23/2017 20:13,693,State St & Pearson St,Canal St & Madison St,Subscriber,Male,1990
1266811,6/13/2017 17:36,6/13/2017 17:43,459,Buckingham Fountain,Shedd Aquarium,Customer,,
1508918,6/28/2017 8:10,6/28/2017 8:28,1111,Canal St & Adams St,Hermitage Ave & Polk St,Subscriber,Male,1998
1332281,6/18/2017 9:04,6/18/2017 9:15,664,Millennium Park,Lake Shore Dr & Monroe St,Customer,,
138062,2/7/2017 12:03,2/7/2017 12:11,504,Larrabee St & Oak St,State St & Kinzie St,Subscriber,Male,1988
1134594,6/6/2017 7:43,6/6/2017 7:48,315,Kingsbury St & Kinzie St,Clinton St & Washington Blvd,Subscriber,Male,1985
1200644,6/9/2017 19:52,6/9/2017 20:49,3407,Lake Park Ave & 53rd St,Shedd Aquarium,Customer,,
1067172,6/2/2017 10:42,6/2/2017 11:11,1775,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,Customer,,
1011456,5/29/2017 17:29,5/29/2017 17:50,1245,Indiana Ave & Roosevelt Rd,Millennium Park,Customer,,
1363607,6/20/2017 3:03,6/20/2017 3:06,203,Clinton St & Madison St,Sangamon St & Washington Blvd (*),Subscriber,Male,1992
866456,5/17/2017 7:30,5/17/2017 7:57,1584,Halsted St & Polk St,Shedd Aquarium,Customer,,
547315,4/15/2017 14:03,4/15/2017 14:09,355,Adler Planetarium,Shedd Aquarium,Customer,,
909556,5/21/2017 13:21,5/21/2017 13:29,451,California Ave & Division St,California Ave & Francis Pl,Customer,,
531319,4/14/2017 8:26,4/14/2017 8:34,506,Clinton St & Washington Blvd,Racine Ave (May St) & Fulton St,Subscriber,Male,1986
364632,3/19/2017 22:18,3/19/2017 22:24,356,Stetson Ave & South Water St,State St & Kinzie St,Customer,,
1138034,6/6/2017 11:38,6/6/2017 11:48,565,Wabash Ave & Roosevelt Rd,Franklin St & Monroe St,Subscriber,Female,1981
1365213,6/20/2017 7:34,6/20/2017 7:38,272,Orleans St & Ohio St,Milwaukee Ave & Grand Ave,Subscriber,Male,1989
1067917,6/2/2017 11:44,6/2/2017 12:05,1276,Adler Planetarium,Streeter Dr & Grand Ave,Customer,,
1550692,6/30/2017 21:43,6/30/2017 21:49,354,Lincoln Ave & Belle Plaine Ave,Damen Ave & Sunnyside Ave,Subscriber,Male,1979
219967,2/19/2017 19:12,2/19/2017 19:20,504,Broadway & Barry Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1990
1474489,6/26/2017 9:57,6/26/2017 10:12,945,Green St & Randolph St,Wood St & Hubbard St,Subscriber,Male,1987
891950,5/18/2017 18:54,5/18/2017 19:14,1207,Theater on the Lake,Streeter Dr & Grand Ave,Customer,,
1310469,6/16/2017 17:07,6/16/2017 17:15,498,Desplaines St & Jackson Blvd,Ada St & Washington Blvd,Subscriber,Female,1980
872670,5/17/2017 15:57,5/17/2017 16:21,1417,Lake Shore Dr & Monroe St,Orleans St & Merchandise Mart Plaza,Customer,,
2807,1/2/2017 13:54,1/2/2017 13:58,204,Sheridan Rd & Irving Park Rd,Sheridan Rd & Buena Ave,Subscriber,Male,1989
836935,5/15/2017 8:59,5/15/2017 9:03,278,Franklin St & Lake St,Canal St & Madison St,Subscriber,Male,1973
675185,4/26/2017 16:01,4/26/2017 16:26,1520,Franklin St & Monroe St,Clark St & Wrightwood Ave,Subscriber,Male,1966
654663,4/25/2017 6:28,4/25/2017 6:35,380,Clinton St & Washington Blvd,Michigan Ave & Washington St,Subscriber,Male,1965
541372,4/15/2017 10:18,4/15/2017 10:33,899,Ashland Ave & Wrightwood Ave,Theater on the Lake,Subscriber,Female,1987
1168233,6/8/2017 7:46,6/8/2017 7:51,271,Calumet Ave & 21st St,Wabash Ave & Cermak Rd,Subscriber,Male,1984
1246921,6/12/2017 15:26,6/12/2017 15:44,1128,Stetson Ave & South Water St,Streeter Dr & Grand Ave,Customer,,
977637,5/27/2017 15:58,5/27/2017 16:10,741,Franklin St & Quincy St,Michigan Ave & Congress Pkwy,Customer,,
1001605,5/29/2017 10:57,5/29/2017 11:27,1753,Lake Shore Dr & Diversey Pkwy,Clark St & Grace St,Customer,,
1108320,6/4/2017 14:42,6/4/2017 15:10,1689,McCormick Place,Franklin St & Monroe St,Customer,,
1157976,6/7/2017 16:03,6/7/2017 16:27,1450,Theater on the Lake,Pine Grove Ave & Waveland Ave,Customer,,
545271,4/15/2017 12:53,4/15/2017 13:08,877,Larrabee St & Webster Ave,Larrabee St & Webster Ave,Subscriber,Male,1987
818057,5/13/2017 16:59,5/13/2017 17:16,984,Millennium Park,Millennium Park,Customer,,
459134,4/6/2017 5:41,4/6/2017 5:45,199,Clifton Ave & Lawrence Ave,Sheridan Rd & Lawrence Ave,Subscriber,Female,1964
1213331,6/10/2017 15:30,6/10/2017 15:54,1469,Peoria St & Jackson Blvd,Lake Shore Dr & Monroe St,Subscriber,Female,1990
1470729,6/26/2017 6:18,6/26/2017 6:28,608,Wabash Ave & 8th St,Canal St & Madison St,Subscriber,Male,1971
1488566,6/27/2017 6:57,6/27/2017 7:01,259,Green St & Madison St,Wacker Dr & Washington St,Subscriber,Male,1979
1267346,6/13/2017 17:51,6/13/2017 18:01,594,Clinton St & Jackson Blvd,Loomis St & Lexington St,Subscriber,Male,1987
1207935,6/10/2017 12:09,6/10/2017 12:22,801,Mies van der Rohe Way & Chicago Ave,Streeter Dr & Grand Ave,Customer,,
912684,5/21/2017 16:32,5/21/2017 16:52,1251,Central Park Ave & North Ave,Marshfield Ave & Cortland St,Customer,,
102764,1/30/2017 7:20,1/30/2017 7:32,727,Jefferson St & Monroe St,Field Blvd & South Water St,Subscriber,Male,1988
621451,4/22/2017 3:37,4/22/2017 3:39,132,Michigan Ave & Madison St,Dearborn St & Monroe St,Subscriber,Male,1971
1453549,6/25/2017 0:16,6/25/2017 0:38,1274,Western Ave & Walton St,Leavitt St & Armitage Ave,Customer,,
582823,4/18/2017 10:55,4/18/2017 10:59,227,Morgan St & Polk St,Loomis St & Lexington St,Subscriber,Male,1987
248482,2/22/2017 20:35,2/22/2017 20:54,1150,Wood St & Division St,Larrabee St & Armitage Ave,Subscriber,Female,1988
1206168,6/10/2017 10:58,6/10/2017 11:18,1237,Lake Shore Dr & Belmont Ave,Streeter Dr & Grand Ave,Customer,,
156542,2/11/2017 11:59,2/11/2017 12:04,275,MLK Jr Dr & 29th St,Indiana Ave & 31st St,Subscriber,Male,1991
262558,2/26/2017 10:31,2/26/2017 10:37,339,Ashland Ave & Grand Ave,Ogden Ave & Chicago Ave,Subscriber,Male,1986
650453,4/24/2017 17:24,4/24/2017 17:29,309,Damen Ave & Division St,Western Ave & Walton St,Subscriber,Female,1994
709021,5/2/2017 10:51,5/2/2017 11:18,1639,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,Customer,,
505860,4/11/2017 6:45,4/11/2017 7:06,1261,Damen Ave & Augusta Blvd,Canal St & Monroe St (*),Subscriber,Female,1991
561241,4/16/2017 13:48,4/16/2017 14:07,1115,Calumet Ave & 18th St,Lake Shore Dr & Monroe St,Customer,,
904105,5/20/2017 20:12,5/20/2017 20:23,631,Millennium Park,Franklin St & Jackson Blvd,Customer,,
1201466,6/9/2017 21:09,6/9/2017 21:15,362,Ravenswood Ave & Berteau Ave,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1982
1050020,6/1/2017 9:26,6/1/2017 9:33,426,Field Blvd & South Water St,Dusable Harbor,Subscriber,Male,1992
971969,5/27/2017 12:28,5/27/2017 12:37,575,Larrabee St & Oak St,Michigan Ave & Oak St,Subscriber,Female,1977
660860,4/25/2017 15:00,4/25/2017 15:02,105,Sheridan Rd & Buena Ave,Sheridan Rd & Montrose Ave,Subscriber,Male,1987
1302109,6/16/2017 8:12,6/16/2017 8:21,519,Racine Ave & 18th St,Wolcott Ave & Polk St,Subscriber,Male,1986
201566,2/18/2017 13:57,2/18/2017 14:24,1593,Paulina St & Howard St,Clark St & Winnemac Ave,Subscriber,Female,1974
1260848,6/13/2017 11:58,6/13/2017 12:10,760,Orleans St & Merchandise Mart Plaza,State St & Pearson St,Subscriber,Male,1984
213261,2/19/2017 12:50,2/19/2017 13:15,1466,Millennium Park,Michigan Ave & Oak St,Customer,,
1350288,6/19/2017 8:13,6/19/2017 8:29,962,Larrabee St & Kingsbury St,Clark St & Congress Pkwy,Subscriber,Male,1963
733072,5/4/2017 22:26,5/4/2017 22:36,633,Clark St & Chicago Ave,Michigan Ave & Lake St,Subscriber,Male,1990
1199825,6/9/2017 19:02,6/9/2017 19:17,940,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,Customer,,
561232,4/16/2017 13:48,4/16/2017 14:48,3572,State St & Van Buren St,Shore Dr & 55th St,Subscriber,Female,1973
910785,5/21/2017 14:29,5/21/2017 14:37,525,Oak Park Ave & South Blvd,East Ave & Garfield St,Subscriber,Female,1961
590946,4/18/2017 20:08,4/18/2017 20:15,462,Clark St & Armitage Ave,Ritchie Ct & Banks St,Subscriber,Male,1994
1464051,6/25/2017 16:07,6/25/2017 16:30,1414,Clark St & Winnemac Ave,Sheffield Ave & Wrightwood Ave,Subscriber,Female,1991
1516216,6/28/2017 17:57,6/28/2017 18:00,159,Franklin St & Chicago Ave,Wells St & Elm St,Subscriber,Male,1982
1064989,6/2/2017 8:13,6/2/2017 8:21,471,Orleans St & Elm St (*),LaSalle St & Illinois St,Subscriber,Female,1981
505035,4/10/2017 19:47,4/10/2017 19:57,646,Kedzie Ave & Milwaukee Ave,Troy St & North Ave,Subscriber,Female,1981
667448,4/25/2017 20:13,4/25/2017 20:19,374,Kingsbury St & Erie St,Dearborn St & Erie St,Subscriber,Male,1963
52567,1/18/2017 20:04,1/18/2017 20:10,328,LaSalle St & Adams St,Desplaines St & Jackson Blvd,Subscriber,Male,1989
916605,5/22/2017 7:46,5/22/2017 7:51,253,Clinton St & Madison St,Clinton St & Tilden St,Subscriber,Male,1969
177538,2/15/2017 11:36,2/15/2017 11:51,897,LaSalle St & Washington St,Larrabee St & North Ave,Subscriber,Male,1952
1338214,6/18/2017 14:10,6/18/2017 15:19,4168,Broadway & Barry Ave,Broadway & Barry Ave,Subscriber,Male,1996
412405,3/28/2017 8:38,3/28/2017 8:54,962,Halsted St & Maxwell St,Wacker Dr & Washington St,Subscriber,Male,1969
1167920,6/8/2017 7:34,6/8/2017 7:41,443,Albany Ave & Bloomingdale Ave,Western Ave & Winnebago Ave,Subscriber,Male,1983
1241807,6/12/2017 8:19,6/12/2017 8:36,1050,Larrabee St & Webster Ave,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1966
1468162,6/25/2017 19:10,6/25/2017 19:26,941,Wabash Ave & Roosevelt Rd,Lake Shore Dr & Monroe St,Subscriber,Male,1990
627524,4/22/2017 16:55,4/22/2017 17:19,1486,Michigan Ave & Congress Pkwy,LaSalle St & Illinois St,Customer,,
625362,4/22/2017 14:10,4/22/2017 14:33,1390,Streeter Dr & Grand Ave,Shedd Aquarium,Customer,,
257920,2/24/2017 15:59,2/24/2017 16:04,303,Franklin St & Monroe St,Michigan Ave & Washington St,Subscriber,Male,1964
564492,4/16/2017 16:56,4/16/2017 17:02,382,Federal St & Polk St,Indiana Ave & Roosevelt Rd,Subscriber,Female,1997
477841,4/8/2017 13:45,4/8/2017 13:57,727,Clark St & Wrightwood Ave,Sheffield Ave & Webster Ave,Subscriber,Female,1993
1480363,6/26/2017 16:48,6/26/2017 17:12,1477,LaSalle St & Illinois St,Marshfield Ave & Cortland St,Subscriber,Male,1993
702798,5/1/2017 9:35,5/1/2017 9:51,966,Green St & Randolph St,Green St & Randolph St,Subscriber,Male,1968
102704,1/30/2017 7:10,1/30/2017 7:14,225,Greenview Ave & Diversey Pkwy,Wilton Ave & Diversey Pkwy,Subscriber,Male,1979
288905,3/3/2017 8:08,3/3/2017 8:24,911,Damen Ave & Chicago Ave,Clinton St & Lake St,Subscriber,Male,1986
165797,2/13/2017 15:47,2/13/2017 15:54,418,Calumet Ave & 33rd St,State St & 35th St,Subscriber,Female,1992
1046855,6/1/2017 6:31,6/1/2017 6:40,512,Southport Ave & Waveland Ave,Sheffield Ave & Wellington Ave,Subscriber,Male,1986
42573,1/16/2017 17:43,1/16/2017 17:49,381,Clinton St & Roosevelt Rd,Morgan Ave & 14th Pl,Subscriber,Male,1966
827687,5/14/2017 13:30,5/14/2017 13:34,280,Sheridan Rd & Montrose Ave,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1974
1171893,6/8/2017 11:59,6/8/2017 12:03,273,Loomis St & Lexington St,Racine Ave & Congress Pkwy,Subscriber,Male,1994
593719,4/19/2017 7:56,4/19/2017 8:03,438,Southport Ave & Waveland Ave,Southport Ave & Wellington Ave,Subscriber,Female,1968
614309,4/21/2017 8:50,4/21/2017 8:53,193,Wells St & Polk St,Franklin St & Jackson Blvd,Subscriber,Male,1985
1477716,6/26/2017 14:33,6/26/2017 14:38,295,Clinton St & Tilden St,Peoria St & Jackson Blvd,Subscriber,Female,1964
639280,4/23/2017 17:13,4/23/2017 18:02,2958,Michigan Ave & Oak St,Michigan Ave & Oak St,Customer,,
659088,4/25/2017 12:13,4/25/2017 12:21,443,Damen Ave & Madison St,Aberdeen St & Monroe St,Subscriber,Male,1982
1305816,6/16/2017 13:17,6/16/2017 13:19,166,Damen Ave & Augusta Blvd,Ashland Ave & Augusta Blvd,Subscriber,Male,1989
