,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
4969143,5/29/2017 19:03,5/29/2017 19:05,151,Central Park North & Adam Clayton Powell Blvd,Central Park North & Adam Clayton Powell Blvd,Subscriber,Female,1982
2324649,4/3/2017 11:53,4/3/2017 12:04,670,Jay St & Tech Pl,Forsyth St & Canal St,Subscriber,Male,1983
2873922,4/16/2017 8:55,4/16/2017 9:34,2376,Forsyth St & Broome St,Stanton St & Chrystie St,Subscriber,Female,1978
6124237,6/19/2017 14:18,6/19/2017 14:27,557,W 33 St & 7 Ave,E 17 St & Broadway,Customer,,
5909537,6/15/2017 9:35,6/15/2017 9:37,138,Banker St & Meserole Ave,Meserole Ave & Manhattan Ave,Subscriber,Male,1988
1222471,2/21/2017 2:40,2/21/2017 2:48,479,Lispenard St & Broadway,Allen St & Hester St,Subscriber,Male,1990
3259735,4/24/2017 13:20,4/24/2017 13:23,175,E 2 St & 2 Ave,Mott St & Prince St,Subscriber,Male,1984
2185744,3/29/2017 17:43,3/29/2017 17:54,653,W 4 St & 7 Ave S,Lispenard St & Broadway,Subscriber,Male,1976
2545999,4/9/2017 15:47,4/9/2017 16:27,2398,South St & Gouverneur Ln,E 23 St & 1 Ave,Customer,,
4887658,5/27/2017 17:10,5/27/2017 17:28,1064,W 52 St & 9 Ave,W 95 St & Broadway,Subscriber,Male,1952
6661206,6/28/2017 16:05,6/28/2017 16:24,1166,William St & Pine St,8 Ave & W 16 St,Subscriber,Male,1968
6118252,6/19/2017 11:48,6/19/2017 11:54,346,E 47 St & Park Ave,E 55 St & 3 Ave,Subscriber,Male,1992
1275388,2/22/2017 15:57,2/22/2017 16:00,170,5 Ave & E 29 St,W 31 St & 7 Ave,Subscriber,Male,1967
1025223,2/14/2017 18:08,2/14/2017 18:26,1042,W 27 St & 7 Ave,Cleveland Pl & Spring St,Subscriber,Male,1992
3768073,5/4/2017 15:12,5/4/2017 15:20,498,E 76 St & Park Ave,Columbus Ave & W 72 St,Subscriber,Male,1971
2710614,4/12/2017 18:36,4/12/2017 18:57,1245,W 24 St & 7 Ave,W 24 St & 7 Ave,Subscriber,Male,1989
4772631,5/24/2017 19:01,5/24/2017 19:08,427,Fulton St & Adams St,President St & Henry St,Subscriber,Male,1986
4178715,5/12/2017 21:52,5/12/2017 22:04,685,W 64 St & West End Ave,West End Ave & W 94 St,Subscriber,Male,1988
1966170,3/21/2017 21:01,3/21/2017 21:10,570,S 5 Pl & S 4 St,Metropolitan Ave & Bedford Ave,Customer,,
1335540,2/24/2017 0:15,2/24/2017 0:23,471,Pershing Square North,FDR Drive & E 35 St,Subscriber,Male,1990
5224402,6/3/2017 9:51,6/3/2017 10:07,1001,Little West St & 1 Pl,Greenwich Ave & 8 Ave,Subscriber,Male,1981
3901303,5/8/2017 6:03,5/8/2017 6:13,612,W 18 St & 6 Ave,E 47 St & Park Ave,Subscriber,Male,1976
1256174,2/22/2017 6:38,2/22/2017 6:42,250,E 20 St & FDR Drive,E 27 St & 1 Ave,Subscriber,Male,1985
835114,2/4/2017 14:02,2/4/2017 14:07,274,Clark St & Henry St,Montague St & Clinton St,Subscriber,,
4493070,5/19/2017 11:01,5/19/2017 11:05,247,Broadway & E 14 St,1 Ave & E 16 St,Subscriber,Male,1972
5077124,5/31/2017 20:03,5/31/2017 20:09,354,W 43 St & 6 Ave,W 33 St & 7 Ave,Subscriber,Male,1997
892269,2/6/2017 18:44,2/6/2017 18:47,161,Sands St & Navy St,York St & Jay St,Subscriber,Male,1989
4802182,5/26/2017 5:41,5/26/2017 5:43,130,Henry St & Atlantic Ave,Clinton St & Joralemon St,Subscriber,Female,1983
2087489,3/25/2017 21:13,3/25/2017 21:22,537,W 47 St & 10 Ave,W 31 St & 7 Ave,Subscriber,Male,1975
51503,1/4/2017 11:40,1/4/2017 11:46,381,E 14 St & Avenue B,E 15 St & 3 Ave,Subscriber,Male,1982
2029847,3/24/2017 8:23,3/24/2017 8:24,99,Front St & Maiden Ln,South St & Gouverneur Ln,Subscriber,Male,1966
675711,1/30/2017 8:08,1/30/2017 8:12,202,6 St & 7 Ave,10 St & 5 Ave,Subscriber,Male,1967
3433122,4/28/2017 16:13,4/28/2017 16:23,623,Broadway & W 29 St,W 45 St & 8 Ave,Subscriber,Female,1995
3485749,4/29/2017 14:14,4/29/2017 14:25,666,W 20 St & 11 Ave,W 34 St & 11 Ave,Subscriber,Male,1989
1201866,2/20/2017 13:12,2/20/2017 13:16,274,W 41 St & 8 Ave,W 37 St & 10 Ave,Subscriber,Female,1965
3413076,4/28/2017 9:58,4/28/2017 10:03,282,Clermont Ave & Lafayette Ave,Lafayette Ave & Fort Greene Pl,Subscriber,Female,1982
5919058,6/15/2017 13:03,6/15/2017 13:11,475,21 St & Queens Plaza North,Jackson Ave & 46 Rd,Customer,,
6618494,6/27/2017 20:18,6/27/2017 20:27,507,Henry St & Poplar St,Lawrence St & Willoughby St,Subscriber,Male,1981
4802728,5/26/2017 6:55,5/26/2017 7:04,527,W 39 St & 9 Ave,W 16 St & The High Line,Subscriber,Male,1984
4048571,5/10/2017 17:50,5/10/2017 18:05,898,Pershing Square North,Central Park West & W 76 St,Subscriber,Male,1969
4048943,5/10/2017 17:53,5/10/2017 18:39,2755,W 20 St & 11 Ave,West St & Chambers St,Subscriber,Female,1973
5120413,6/1/2017 16:03,6/1/2017 16:13,632,E 39 St & 2 Ave,W 41 St & 8 Ave,Subscriber,Male,1959
3279401,4/24/2017 18:53,4/24/2017 19:15,1313,E 16 St & Irving Pl,Fulton St & William St,Subscriber,Male,1957
5920253,6/15/2017 13:27,6/15/2017 13:55,1641,St Marks Pl & 1 Ave,E 40 St & 5 Ave,Subscriber,Male,1991
784552,2/2/2017 17:15,2/2/2017 17:47,1888,Front St & Washington St,E 35 St & 3 Ave,Subscriber,Female,1991
822435,2/3/2017 19:13,2/3/2017 19:20,414,Broadway & E 14 St,E 7 St & Avenue A,Subscriber,Male,1990
5247258,6/3/2017 15:14,6/3/2017 15:30,949,E 48 St & 3 Ave,E 10 St & Avenue A,Subscriber,Male,1992
803936,2/3/2017 9:08,2/3/2017 9:15,429,Broadway & W 58 St,E 58 St & 3 Ave,Subscriber,Male,1971
586036,1/26/2017 17:57,1/26/2017 18:03,415,Pershing Square North,W 41 St & 8 Ave,Subscriber,Male,1980
2642266,4/11/2017 15:01,4/11/2017 15:08,438,E 17 St & Broadway,E 10 St & Avenue A,Subscriber,Male,1986
2827399,4/14/2017 22:35,4/14/2017 22:40,286,E 10 St & 5 Ave,E 10 St & Avenue A,Subscriber,Male,1972
5512847,6/8/2017 16:31,6/8/2017 16:40,586,Washington Pl & Broadway,W 31 St & 7 Ave,Subscriber,Male,1975
4142696,5/12/2017 11:17,5/12/2017 11:27,548,E 33 St & 2 Ave,E 11 St & 2 Ave,Subscriber,Female,1991
3729704,5/3/2017 19:25,5/3/2017 19:38,808,Columbus Ave & W 72 St,E 84 St & 1 Ave,Subscriber,Male,1957
5327243,6/5/2017 9:16,6/5/2017 9:27,660,6 Ave & W 33 St,1 Ave & E 44 St,Subscriber,Male,1977
1878022,3/13/2017 19:04,3/13/2017 19:19,940,W 24 St & 7 Ave,Grand St & Elizabeth St,Subscriber,Male,1986
6633165,6/28/2017 8:06,6/28/2017 8:17,673,E 20 St & 2 Ave,W 20 St & 11 Ave,Subscriber,Male,1960
2763737,4/13/2017 18:24,4/13/2017 18:29,348,1 Ave & E 18 St,E 17 St & Broadway,Subscriber,Female,1984
138906,1/9/2017 8:19,1/9/2017 8:29,610,Rivington St & Ridge St,Howard St & Centre St,Subscriber,Male,1958
815794,2/3/2017 16:43,2/3/2017 17:00,1027,E 47 St & Park Ave,W 70 St & Amsterdam Ave,Subscriber,Male,1972
4949978,5/29/2017 7:59,5/29/2017 8:24,1496,Clinton Ave & Flushing Ave,Emerson Pl & Myrtle Ave,Subscriber,Male,1962
6510411,6/26/2017 9:08,6/26/2017 9:10,117,Stagg St & Union Ave,Division Ave & Hooper St,Subscriber,Male,1987
5429280,6/7/2017 9:53,6/7/2017 9:58,266,E 19 St & 3 Ave,W 18 St & 6 Ave,Subscriber,Male,1983
1305303,2/23/2017 10:27,2/23/2017 10:53,1557,Metropolitan Ave & Meeker Ave,E 25 St & 2 Ave,Subscriber,Female,1991
2672280,4/12/2017 0:30,4/12/2017 0:34,246,Clinton St & Joralemon St,Clark St & Henry St,Subscriber,Male,1999
4192161,5/14/2017 10:42,5/14/2017 10:59,1000,Nassau St & Navy St,Forsyth St & Canal St,Subscriber,Male,1956
2107496,3/26/2017 20:01,3/26/2017 20:42,2415,Kent Ave & N 7 St,W Broadway & Spring St,Subscriber,Female,1961
1510373,2/28/2017 18:44,2/28/2017 18:45,66,Metropolitan Ave & Meeker Ave,Union Ave & Jackson St,Subscriber,Male,1982
4972302,5/29/2017 20:43,5/29/2017 20:50,430,E 53 St & 3 Ave,E 33 St & 2 Ave,Subscriber,Male,1988
4143395,5/12/2017 11:35,5/12/2017 11:54,1093,W 18 St & 6 Ave,E 40 St & 5 Ave,Subscriber,Male,1988
5011940,5/30/2017 18:16,5/30/2017 18:28,760,W 59 St & 10 Ave,W 34 St & 11 Ave,Subscriber,Female,1974
3196998,4/23/2017 10:34,4/23/2017 10:41,384,W 64 St & West End Ave,Broadway & W 60 St,Subscriber,Female,1980
1454660,2/27/2017 13:06,2/27/2017 13:18,684,E 6 St & Avenue B,W 13 St & 5 Ave,Subscriber,Female,1994
5841109,6/14/2017 8:51,6/14/2017 9:00,484,Mercer St & Bleecker St,Grand St & Elizabeth St,Subscriber,Male,1961
232372,1/12/2017 17:04,1/12/2017 17:12,518,E 4 St & 2 Ave,University Pl & E 8 St,Subscriber,Female,1974
2067746,3/25/2017 11:59,3/25/2017 12:26,1625,Prospect Pl & 6 Ave,Cadman Plaza E & Tillary St,Subscriber,Male,1967
4278512,5/15/2017 22:18,5/15/2017 22:27,547,Pershing Square North,Broadway & W 32 St,Subscriber,Female,1985
5652521,6/10/2017 19:07,6/10/2017 19:13,368,E 16 St & 5 Ave,W 4 St & 7 Ave S,Subscriber,Male,1991
6283958,6/22/2017 9:12,6/22/2017 9:17,286,W Broadway & Spring St,Lispenard St & Broadway,Subscriber,Male,1991
5100764,6/1/2017 9:37,6/1/2017 9:41,243,Grand St & Havemeyer St,N 6 St & Bedford Ave,Subscriber,Male,1988
2217815,3/30/2017 13:58,3/30/2017 14:19,1289,E 41 St & Madison Ave,Mott St & Prince St,Subscriber,Male,1992
1471677,2/27/2017 19:36,2/27/2017 19:47,652,E 32 St & Park Ave,W 38 St & 8 Ave,Subscriber,Male,1948
4161359,5/12/2017 17:05,5/12/2017 17:13,445,Atlantic Ave & Furman St,Old Fulton St,Subscriber,Male,1971
4215789,5/14/2017 18:01,5/14/2017 18:21,1231,1 Ave & E 78 St,Queens Plaza North & Crescent St,Subscriber,Male,1989
5784146,6/13/2017 8:43,6/13/2017 8:57,852,Rivington St & Chrystie St,E 39 St & 3 Ave,Subscriber,Male,1983
5609000,6/10/2017 7:23,6/10/2017 7:33,594,Broadway & W 58 St,W 44 St & 5 Ave,Subscriber,Female,1978
3443248,4/28/2017 17:54,4/28/2017 18:05,635,Mercer St & Spring St,Bialystoker Pl & Delancey St,Subscriber,Female,1965
2528880,4/9/2017 11:45,4/9/2017 11:54,562,E 47 St & 2 Ave,Pershing Square North,Customer,,
3672624,5/2/2017 20:12,5/2/2017 20:17,299,11 Ave & W 41 St,9 Ave & W 45 St,Subscriber,Male,1966
2377102,4/4/2017 19:13,4/4/2017 19:21,492,Front St & Washington St,Henry St & Atlantic Ave,Subscriber,Male,1986
1972099,3/22/2017 7:57,3/22/2017 8:05,460,W 45 St & 8 Ave,Grand Army Plaza & Central Park S,Subscriber,Male,1960
1290786,2/22/2017 21:21,2/22/2017 21:28,430,Pershing Square South,W 45 St & 8 Ave,Subscriber,Male,1990
874625,2/6/2017 9:45,2/6/2017 10:01,957,President St & Henry St,Berkeley Pl & 7 Ave,Subscriber,Female,1963
5551989,6/9/2017 8:59,6/9/2017 9:19,1179,Riverside Dr & W 82 St,9 Ave & W 45 St,Subscriber,Male,1973
6647685,6/28/2017 11:41,6/28/2017 11:52,645,W 38 St & 8 Ave,E 17 St & Broadway,Subscriber,Male,1985
6351978,6/23/2017 9:58,6/23/2017 10:06,487,E 31 St & 3 Ave,W 37 St & Broadway,Subscriber,Female,1977
1675477,3/6/2017 16:15,3/6/2017 16:33,1083,E 7 St & Avenue A,E 4 St & 2 Ave,Subscriber,Male,1966
6544770,6/26/2017 18:33,6/26/2017 19:08,2112,Barrow St & Hudson St,West Thames St,Subscriber,Female,1965
5835804,6/14/2017 6:55,6/14/2017 6:58,188,E 48 St & 5 Ave,W 49 St & 8 Ave,Subscriber,Male,1970
2362597,4/4/2017 12:37,4/4/2017 12:45,448,Catherine St & Monroe St,South St & Gouverneur Ln,Subscriber,Female,1972
768308,2/2/2017 8:36,2/2/2017 8:42,389,Carmine St & 6 Ave,Grand St & Greene St,Subscriber,Male,1984
2384295,4/5/2017 6:35,4/5/2017 6:46,687,W 67 St & Broadway,Broadway & W 41 St,Subscriber,Male,1962
4345827,5/17/2017 6:02,5/17/2017 6:10,492,8 Ave & W 31 St,Washington St & Gansevoort St,Subscriber,Male,1964
401304,1/19/2017 12:24,1/19/2017 12:46,1345,1 Ave & E 68 St,W 44 St & 5 Ave,Subscriber,Male,1958
3912958,5/8/2017 9:33,5/8/2017 9:53,1211,3 Ave & E 62 St,1 Ave & E 78 St,Subscriber,Male,1977
5477838,6/8/2017 5:23,6/8/2017 5:42,1176,W 41 St & 8 Ave,E 74 St & 1 Ave,Subscriber,Male,1980
959701,2/8/2017 20:44,2/8/2017 21:04,1203,2 Ave & E 31 St,E 52 St & 2 Ave,Subscriber,Male,1966
1396715,2/25/2017 13:12,2/25/2017 13:23,717,Suffolk St & Stanton St,E 27 St & 1 Ave,Subscriber,Male,1991
2680980,4/12/2017 8:41,4/12/2017 9:05,1477,Central Park West & W 100 St,3 Ave & E 62 St,Subscriber,Male,1967
4469926,5/18/2017 21:32,5/18/2017 21:54,1298,W 17 St & 8 Ave,E 45 St & 3 Ave,Customer,,
6097729,6/18/2017 22:14,6/18/2017 22:22,475,Central Park West & W 72 St,W 82 St & Central Park West,Customer,,
2445368,4/6/2017 20:09,4/6/2017 20:27,1116,Broadway & W 60 St,W 59 St & 10 Ave,Subscriber,Female,1972
4929534,5/28/2017 16:00,5/28/2017 16:22,1314,Grand Army Plaza & Central Park S,Central Park North & Adam Clayton Powell Blvd,Customer,,
6732550,6/29/2017 17:12,6/29/2017 17:14,169,Cliff St & Fulton St,Fulton St & Broadway,Subscriber,Male,1960
2721322,4/12/2017 22:04,4/12/2017 22:15,605,4 Ave & 9 St,Van Brunt St & Wolcott St,Subscriber,Female,1981
2090104,3/26/2017 7:51,3/26/2017 7:56,306,W 13 St & 5 Ave,W 24 St & 7 Ave,Subscriber,Male,1960
5510629,6/8/2017 15:54,6/8/2017 16:05,638,Broadway & W 49 St,Central Park West & W 68 St,Subscriber,Female,1976
1701792,3/7/2017 14:55,3/7/2017 15:22,1605,Nassau St & Navy St,Milton St & Franklin St,Subscriber,,
6143707,6/20/2017 7:50,6/20/2017 8:03,821,Greenwich St & W Houston St,Greenwich St & W Houston St,Subscriber,Male,1961
998446,2/13/2017 18:56,2/13/2017 19:23,1573,Forsyth St & Broome St,W 21 St & 6 Ave,Subscriber,Female,1986
5332931,6/5/2017 11:34,6/5/2017 11:57,1351,W 26 St & 8 Ave,8 Ave & W 52 St,Customer,,
2028038,3/24/2017 7:42,3/24/2017 7:53,675,Franklin Ave & Myrtle Ave,Leonard St & Boerum St,Subscriber,Male,1992
1953158,3/21/2017 17:01,3/21/2017 17:05,255,Lexington Ave & E 24 St,E 17 St & Broadway,Subscriber,Female,1994
6207912,6/21/2017 7:35,6/21/2017 7:42,406,Riverside Dr & W 82 St,Riverside Blvd & W 67 St,Subscriber,Female,1974
5603215,6/9/2017 21:49,6/9/2017 21:53,226,Devoe St & Lorimer St,Graham Ave & Grand St,Subscriber,Female,1985
3861573,5/6/2017 19:57,5/6/2017 20:00,191,W 26 St & 8 Ave,W 22 St & 8 Ave,Subscriber,Male,1956
6007821,6/16/2017 19:38,6/16/2017 19:41,198,Allen St & Rivington St,Suffolk St & Stanton St,Subscriber,Male,1987
5063235,5/31/2017 17:43,5/31/2017 18:01,1133,W 38 St & 8 Ave,E 5 St & Avenue C,Subscriber,Male,1990
2707461,4/12/2017 18:07,4/12/2017 18:17,605,Broadway & W 53 St,E 40 St & 5 Ave,Customer,,
1339975,2/24/2017 8:00,2/24/2017 8:05,346,Clinton St & Joralemon St,Pearl St & Anchorage Pl,Subscriber,Male,1982
5919768,6/15/2017 13:17,6/15/2017 13:59,2542,E 110 St & Madison Ave,8 Ave & W 33 St,Subscriber,,
5083296,5/31/2017 22:37,5/31/2017 22:39,94,W 53 St & 10 Ave,W 56 St & 10 Ave,Subscriber,Male,1983
2293435,4/2/2017 16:08,4/2/2017 16:13,341,E 84 St & Park Ave,E 91 St & Park Ave,Subscriber,Male,1971
52383,1/4/2017 12:17,1/4/2017 12:32,907,Bayard St & Baxter St,W 18 St & 6 Ave,Subscriber,Male,1975
3041951,4/19/2017 10:43,4/19/2017 11:01,1045,Myrtle Ave & St Edwards St,Division St & Bowery,Subscriber,Female,1991
4687941,5/23/2017 13:43,5/23/2017 13:53,600,E 9 St & Avenue C,E 17 St & Broadway,Subscriber,Male,1976
4128668,5/12/2017 7:43,5/12/2017 7:50,416,W 43 St & 6 Ave,Grand Army Plaza & Central Park S,Subscriber,Male,1960
1754970,3/8/2017 18:52,3/8/2017 18:58,364,Broadway & Roebling St,N 6 St & Bedford Ave,Subscriber,Male,1986
665632,1/29/2017 17:02,1/29/2017 17:06,222,W 84 St & Columbus Ave,W 76 St & Columbus Ave,Subscriber,Male,1970
725998,1/31/2017 22:23,1/31/2017 22:36,782,W 20 St & 11 Ave,University Pl & E 8 St,Subscriber,Male,1995
1177687,2/19/2017 16:26,2/19/2017 16:45,1121,W 16 St & The High Line,11 Ave & W 59 St,Subscriber,Male,1983
6502447,6/26/2017 7:27,6/26/2017 7:31,230,1 Ave & E 16 St,E 27 St & 1 Ave,Subscriber,Male,1987
120379,1/6/2017 18:16,1/6/2017 18:58,2550,Clinton St & Tillary St,E 15 St & 3 Ave,Subscriber,Male,1998
1993079,3/22/2017 19:55,3/22/2017 20:04,571,8 Ave & W 52 St,W 42 St & 8 Ave,Subscriber,,1964
5491059,6/8/2017 9:13,6/8/2017 9:25,715,11 Ave & W 59 St,W 34 St & 11 Ave,Subscriber,Male,1978
4586265,5/21/2017 7:40,5/21/2017 8:01,1201,West Thames St,W 20 St & 11 Ave,Customer,,
5885547,6/14/2017 20:07,6/14/2017 20:24,1005,Driggs Ave & N Henry St,Roebling St & N 4 St,Subscriber,Male,1979
6575376,6/27/2017 9:33,6/27/2017 11:48,8054,Fulton St & Washington Ave,Grand Army Plaza & Central Park S,Customer,,
2990313,4/18/2017 11:23,4/18/2017 12:13,2980,Grand Army Plaza & Central Park S,Central Park West & W 85 St,Customer,,
1424811,2/26/2017 13:03,2/26/2017 13:12,539,MacDougal St & Prince St,W 13 St & 6 Ave,Subscriber,Female,1984
2687268,4/12/2017 10:18,4/12/2017 10:21,197,Park Ave & Marcus Garvey Blvd,Pulaski St & Marcus Garvey Blvd,Subscriber,Male,1979
1538020,3/1/2017 15:18,3/1/2017 15:28,653,E 48 St & 5 Ave,Broadway & W 36 St,Subscriber,Female,1970
6319829,6/22/2017 18:37,6/22/2017 18:56,1109,West St & Chambers St,9 Ave & W 28 St,Subscriber,Female,1983
4844000,5/26/2017 18:19,5/26/2017 18:37,1059,W 22 St & 10 Ave,W Broadway & Spring St,Subscriber,Female,1998
2762719,4/13/2017 18:14,4/13/2017 18:23,543,6 Ave & W 33 St,E 15 St & 3 Ave,Subscriber,Female,1990
5981078,6/16/2017 13:03,6/16/2017 13:07,242,W 13 St & 6 Ave,W 21 St & 6 Ave,Subscriber,Male,1982
4045577,5/10/2017 17:22,5/10/2017 18:03,2465,3 Ave & E 62 St,3 Ave & E 62 St,Customer,,
6609423,6/27/2017 18:30,6/27/2017 18:48,1054,E 52 St & 2 Ave,45 Rd & 11 St,Subscriber,Male,1980
4024879,5/10/2017 10:04,5/10/2017 10:33,1706,Dean St & Hoyt St,E 4 St & 2 Ave,Subscriber,Female,1951
376790,1/18/2017 17:54,1/18/2017 17:58,198,Berry St & N 8 St,Banker St & Meserole Ave,Subscriber,Male,1981
2064381,3/25/2017 10:33,3/25/2017 10:57,1427,E 10 St & Avenue A,W 22 St & 8 Ave,Subscriber,Female,1957
1853393,3/12/2017 19:23,3/12/2017 19:27,267,1 Ave & E 16 St,E 25 St & 2 Ave,Subscriber,Male,1984
1314471,2/23/2017 15:34,2/23/2017 15:44,626,E 41 St & Madison Ave,W 27 St & 10 Ave,Subscriber,Male,1990
5566293,6/9/2017 13:24,6/9/2017 13:42,1048,3 St & 7 Ave,Berkeley Pl & 7 Ave,Subscriber,Male,1958
5837806,6/14/2017 7:54,6/14/2017 8:00,389,W 20 St & 11 Ave,W 15 St & 7 Ave,Subscriber,Male,1978
1296088,2/23/2017 7:33,2/23/2017 7:39,313,E 40 St & 5 Ave,Broadway & W 49 St,Subscriber,Male,1983
2696929,4/12/2017 15:45,4/12/2017 15:49,205,E 17 St & Broadway,W 21 St & 6 Ave,Subscriber,Male,1977
4540911,5/20/2017 9:08,5/20/2017 9:25,1014,E 15 St & 3 Ave,Allen St & Stanton St,Subscriber,Male,1986
5521827,6/8/2017 18:02,6/8/2017 18:37,2068,W 106 St & Amsterdam Ave,W 4 St & 7 Ave S,Subscriber,Male,1973
5663028,6/10/2017 23:49,6/11/2017 0:10,1270,W 21 St & 6 Ave,W 64 St & West End Ave,Subscriber,Female,1991
667886,1/29/2017 18:21,1/29/2017 18:26,310,W 100 St & Broadway,W 87 St  & Amsterdam Ave,Subscriber,Male,1968
4879495,5/27/2017 15:07,5/27/2017 15:41,2060,8 Ave & W 31 St,Vesey Pl & River Terrace,Subscriber,Female,1988
5816387,6/13/2017 18:20,6/13/2017 18:33,746,W 22 St & 10 Ave,MacDougal St & Prince St,Subscriber,Female,1986
15193,1/1/2017 21:38,1/1/2017 21:47,540,Vernon Blvd & 50 Ave,Huron St & Franklin St,Subscriber,Male,1989
6801683,6/30/2017 17:56,6/30/2017 18:08,694,6 Ave & Canal St,South End Ave & Liberty St,Subscriber,Male,1966
280782,1/13/2017 22:18,1/13/2017 22:23,255,Clinton Ave & Myrtle Ave,DeKalb Ave & Hudson Ave,Subscriber,Male,1978
6416136,6/24/2017 15:20,6/24/2017 15:28,472,Broadway & Battery Pl,South End Ave & Liberty St,Customer,,
4462999,5/18/2017 19:29,5/18/2017 19:33,235,Central Park West & W 68 St,W 63 St & Broadway,Subscriber,Male,1961
5151640,6/1/2017 23:36,6/1/2017 23:44,493,W 43 St & 10 Ave,W 59 St & 10 Ave,Subscriber,Male,1989
61628,1/4/2017 17:11,1/4/2017 17:33,1312,Clinton St & Joralemon St,Cleveland Pl & Spring St,Subscriber,Female,1985
3457420,4/28/2017 21:30,4/28/2017 21:43,772,Cadman Plaza E & Tillary St,Union St & Nevins St,Subscriber,Female,1981
6454068,6/25/2017 11:02,6/25/2017 11:31,1709,1 Ave & E 78 St,48 Ave & 5 St,Customer,,
3831117,5/6/2017 11:59,5/6/2017 12:06,397,1 Pl & Clinton St,Warren St & Court St,Subscriber,Male,1953
6089581,6/18/2017 19:02,6/18/2017 19:22,1220,Broadway & E 22 St,University Pl & E 14 St,Subscriber,Male,1993
4586162,5/21/2017 7:31,5/21/2017 8:05,2076,East End Ave & E 86 St,East End Ave & E 86 St,Subscriber,Male,1978
2459545,4/7/2017 9:51,4/7/2017 10:01,569,E 91 St & 2 Ave,E 72 St & York Ave,Subscriber,Male,1993
298224,1/15/2017 10:54,1/15/2017 11:04,623,Avenue D & E 12 St,Canal St & Rutgers St,Subscriber,Male,1980
1558603,3/1/2017 23:25,3/1/2017 23:31,413,E 27 St & 1 Ave,E 15 St & 3 Ave,Subscriber,Male,1983
4227151,5/15/2017 6:46,5/15/2017 6:49,220,E 12 St & 3 Ave,Great Jones St,Subscriber,Male,1979
5969211,6/16/2017 8:50,6/16/2017 9:05,849,St Marks Pl & 2 Ave,Franklin St & W Broadway,Subscriber,Male,1993
6536941,6/26/2017 17:31,6/26/2017 17:46,880,E 47 St & Park Ave,E 81 St & York Ave,Subscriber,Male,1965
6342335,6/23/2017 7:58,6/23/2017 8:01,140,46 Ave & 5 St,45 Rd & 11 St,Subscriber,Male,1971
4366141,5/17/2017 11:35,5/17/2017 12:01,1551,E 67 St & Park Ave,1 Ave & E 68 St,Subscriber,Male,1995
5979136,6/16/2017 12:16,6/16/2017 12:29,775,Central Park West & W 76 St,Central Park S & 6 Ave,Customer,,
2041571,3/24/2017 14:53,3/24/2017 14:58,335,N 8 St & Driggs Ave,S 5 Pl & S 4 St,Subscriber,Male,1974
2867055,4/15/2017 20:18,4/15/2017 20:33,893,8 Ave & W 33 St,Broadway & W 32 St,Customer,,
860592,2/5/2017 17:51,2/5/2017 18:08,1054,Broadway & W 49 St,E 84 St & 1 Ave,Subscriber,Male,1979
3679809,5/3/2017 5:50,5/3/2017 5:56,345,W 41 St & 8 Ave,W 52 St & 5 Ave,Subscriber,Male,1972
649681,1/29/2017 0:51,1/29/2017 0:57,373,Fulton St & Adams St,Henry St & Degraw St,Subscriber,Male,1991
2831270,4/15/2017 8:51,4/15/2017 9:15,1447,Queens Plaza North & Crescent St,5 Ave & E 63 St,Customer,,
5601899,6/9/2017 21:07,6/9/2017 21:11,238,48 Ave & 5 St,9 St & 44 Rd,Subscriber,Male,1990
896907,2/6/2017 21:08,2/6/2017 21:13,305,E 2 St & Avenue B,E 4 St & 2 Ave,Subscriber,Female,1995
616354,1/27/2017 16:30,1/27/2017 16:35,297,6 Ave & Broome St,Howard St & Centre St,Subscriber,Male,1980
4996053,5/30/2017 13:22,5/30/2017 13:59,2264,Hicks St & Montague St,1 Ave & E 30 St,Subscriber,Female,1988
352327,1/17/2017 17:30,1/17/2017 17:34,271,Greenwich St & Hubert St,Barclay St & Church St,Subscriber,Male,1965
4245377,5/15/2017 12:57,5/15/2017 13:10,806,W 22 St & 8 Ave,E 41 St & Madison Ave,Subscriber,Male,1994
15412,1/1/2017 22:10,1/1/2017 23:33,4974,Central Park S & 6 Ave,Central Park S & 6 Ave,Customer,,
4468453,5/18/2017 20:58,5/18/2017 21:02,277,E 20 St & 2 Ave,E 17 St & Broadway,Subscriber,Male,1993
2808484,4/14/2017 16:24,4/14/2017 16:37,760,1 Ave & E 68 St,E 85 St & 3 Ave,Customer,,
737366,2/1/2017 9:55,2/1/2017 10:04,527,Central Park West & W 85 St,Amsterdam Ave & W 73 St,Subscriber,Female,1962
3561783,5/1/2017 2:14,5/1/2017 2:30,944,Degraw St & Smith St,Reed St & Van Brunt St,Customer,,
1483698,2/28/2017 8:31,2/28/2017 8:40,518,E 27 St & 1 Ave,E 20 St & 2 Ave,Subscriber,Male,1968
2404450,4/5/2017 14:09,4/5/2017 14:27,1085,E 30 St & Park Ave S,Broadway & W 51 St,Subscriber,Male,1975
2783328,4/14/2017 9:02,4/14/2017 9:12,570,E 20 St & FDR Drive,E 17 St & Broadway,Subscriber,Female,1991
